,user_id,search_query,category,clicked_products,timestamp
2549,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smartphone,Electronics,3,2025-06-09T11:15:05
2550,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smart watch,Electronics,2,2025-06-08T05:43:30
2551,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,bluetooth speaker,Electronics,3,2025-06-08T19:19:31
2552,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,gaming console,Electronics,0,2025-06-08T09:37:39
2553,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,wireless earbuds,Electronics,2,2025-06-08T22:48:07
2554,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,laptop,Electronics,0,2025-06-08T22:26:11
2555,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smart watch,Electronics,2,2025-06-09T14:11:02
2556,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,wireless headphones,Electronics,3,2025-06-09T01:40:05
2557,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,gaming console,Electronics,1,2025-06-09T16:31:03
2558,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smartphone,Electronics,0,2025-06-08T09:44:15
2559,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,wireless earbuds,Electronics,1,2025-06-08T13:00:03
2560,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smart watch,Electronics,0,2025-06-09T10:03:07
2561,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,smart watch,Electronics,3,2025-06-09T09:05:19
2562,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,wireless headphones,Electronics,1,2025-06-09T17:19:44
2563,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,laptop,Electronics,1,2025-06-08T02:33:49
2564,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,tablet,Electronics,0,2025-06-08T05:47:46
2565,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,camera,Electronics,1,2025-06-08T16:03:25
2566,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,tablet,Electronics,0,2025-06-08T11:09:05
2567,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,laptop,Electronics,1,2025-06-08T05:01:42
2568,6efa73e7-ea7f-4c6d-a9eb-931426c7aba9,bluetooth speaker,Electronics,0,2025-06-08T00:41:39
2569,69b5d080-8ea1-4125-b968-b2b469c1c967,toaster,Home & Kitchen,3,2025-06-09T14:56:15
2570,69b5d080-8ea1-4125-b968-b2b469c1c967,cookware set,Home & Kitchen,3,2025-06-09T09:20:12
2571,69b5d080-8ea1-4125-b968-b2b469c1c967,home decor,Home & Kitchen,1,2025-06-09T10:28:20
2572,69b5d080-8ea1-4125-b968-b2b469c1c967,men's t-shirt,Clothing,3,2025-06-09T08:07:42
2573,69b5d080-8ea1-4125-b968-b2b469c1c967,bedding set,Home & Kitchen,2,2025-06-09T20:57:29
2574,69b5d080-8ea1-4125-b968-b2b469c1c967,coffee maker,Home & Kitchen,1,2025-06-09T18:24:14
2575,69b5d080-8ea1-4125-b968-b2b469c1c967,blender,Home & Kitchen,2,2025-06-09T09:03:51
2576,69b5d080-8ea1-4125-b968-b2b469c1c967,blender,Home & Kitchen,2,2025-06-08T22:54:03
2577,69b5d080-8ea1-4125-b968-b2b469c1c967,kitchen utensils,Home & Kitchen,3,2025-06-09T13:16:48
2578,69b5d080-8ea1-4125-b968-b2b469c1c967,dinnerware,Home & Kitchen,3,2025-06-09T01:15:29
2579,69b5d080-8ea1-4125-b968-b2b469c1c967,smart watch,Electronics,2,2025-06-09T15:11:53
2580,69b5d080-8ea1-4125-b968-b2b469c1c967,coffee maker,Home & Kitchen,1,2025-06-09T01:08:50
2581,69b5d080-8ea1-4125-b968-b2b469c1c967,home decor,Home & Kitchen,1,2025-06-09T03:49:07
2582,69b5d080-8ea1-4125-b968-b2b469c1c967,wireless headphones,Electronics,2,2025-06-09T14:13:47
2583,69b5d080-8ea1-4125-b968-b2b469c1c967,coffee maker,Home & Kitchen,0,2025-06-09T00:12:43
2584,69b5d080-8ea1-4125-b968-b2b469c1c967,home decor,Home & Kitchen,1,2025-06-09T05:30:15
2585,69b5d080-8ea1-4125-b968-b2b469c1c967,dinnerware,Home & Kitchen,1,2025-06-09T19:32:49
2586,69b5d080-8ea1-4125-b968-b2b469c1c967,coffee maker,Home & Kitchen,1,2025-06-09T04:47:31
2587,69b5d080-8ea1-4125-b968-b2b469c1c967,home decor,Home & Kitchen,2,2025-06-09T16:18:06
2588,69b5d080-8ea1-4125-b968-b2b469c1c967,toaster,Home & Kitchen,1,2025-06-09T18:03:15
2589,69b5d080-8ea1-4125-b968-b2b469c1c967,storage solutions,Home & Kitchen,2,2025-06-09T18:57:58
2590,69b5d080-8ea1-4125-b968-b2b469c1c967,coffee maker,Home & Kitchen,3,2025-06-09T10:14:06
2591,69b5d080-8ea1-4125-b968-b2b469c1c967,blender,Home & Kitchen,1,2025-06-09T18:08:24
2592,f10333f2-7d67-4eae-8c65-0902c39fd090,jeans,Clothing,0,2025-06-09T17:25:09
2593,f10333f2-7d67-4eae-8c65-0902c39fd090,running shoes,Sports,0,2025-06-06T19:29:32
2594,f10333f2-7d67-4eae-8c65-0902c39fd090,men's t-shirt,Clothing,0,2025-06-06T14:53:56
2595,f10333f2-7d67-4eae-8c65-0902c39fd090,formal shirt,Clothing,0,2025-06-07T00:50:44
2596,f10333f2-7d67-4eae-8c65-0902c39fd090,accessories,Clothing,0,2025-06-08T18:04:21
2597,f10333f2-7d67-4eae-8c65-0902c39fd090,kitchen utensils,Home & Kitchen,0,2025-06-05T08:37:25
2598,f10333f2-7d67-4eae-8c65-0902c39fd090,fitness tracker,Sports,0,2025-06-08T20:11:35
2599,f10333f2-7d67-4eae-8c65-0902c39fd090,women's dress,Clothing,0,2025-06-09T00:06:21
2600,f10333f2-7d67-4eae-8c65-0902c39fd090,team sports,Sports,0,2025-06-04T21:03:07
2601,f10333f2-7d67-4eae-8c65-0902c39fd090,summer shorts,Clothing,2,2025-06-09T14:08:30
2602,f10333f2-7d67-4eae-8c65-0902c39fd090,gym accessories,Sports,1,2025-06-08T19:20:41
2603,f10333f2-7d67-4eae-8c65-0902c39fd090,formal shirt,Clothing,0,2025-06-05T02:56:51
2604,f10333f2-7d67-4eae-8c65-0902c39fd090,coffee maker,Home & Kitchen,0,2025-06-07T21:03:57
2605,f10333f2-7d67-4eae-8c65-0902c39fd090,bedding set,Home & Kitchen,0,2025-06-05T09:06:27
2606,f10333f2-7d67-4eae-8c65-0902c39fd090,gym accessories,Sports,0,2025-06-05T14:04:33
2607,f10333f2-7d67-4eae-8c65-0902c39fd090,formal shirt,Clothing,0,2025-06-05T06:56:29
2608,f10333f2-7d67-4eae-8c65-0902c39fd090,yoga mat,Sports,1,2025-06-08T17:20:54
2609,f10333f2-7d67-4eae-8c65-0902c39fd090,fitness tracker,Sports,0,2025-06-04T23:15:37
2610,f10333f2-7d67-4eae-8c65-0902c39fd090,sports clothing,Sports,0,2025-06-04T13:49:58
2611,f10333f2-7d67-4eae-8c65-0902c39fd090,jeans,Clothing,0,2025-06-06T05:09:18
2612,f10333f2-7d67-4eae-8c65-0902c39fd090,sports clothing,Sports,0,2025-06-08T12:52:26
2613,f10333f2-7d67-4eae-8c65-0902c39fd090,men's t-shirt,Clothing,0,2025-06-09T00:25:13
2614,342183d1-5e1e-4745-9d14-359224895da2,business books,Books,3,2025-06-07T04:47:30
2615,342183d1-5e1e-4745-9d14-359224895da2,science books,Books,2,2025-06-09T19:24:46
2616,342183d1-5e1e-4745-9d14-359224895da2,cookbooks,Books,2,2025-06-08T23:10:34
2617,342183d1-5e1e-4745-9d14-359224895da2,cookbooks,Books,2,2025-06-09T19:53:54
2618,342183d1-5e1e-4745-9d14-359224895da2,art books,Books,3,2025-06-08T22:45:07
2619,342183d1-5e1e-4745-9d14-359224895da2,children's books,Books,2,2025-06-08T01:23:37
2620,342183d1-5e1e-4745-9d14-359224895da2,art books,Books,2,2025-06-09T11:27:24
2621,342183d1-5e1e-4745-9d14-359224895da2,children's books,Books,0,2025-06-09T02:29:11
2622,342183d1-5e1e-4745-9d14-359224895da2,history books,Books,3,2025-06-07T10:43:17
2623,342183d1-5e1e-4745-9d14-359224895da2,cookbooks,Books,1,2025-06-07T20:15:35
2624,342183d1-5e1e-4745-9d14-359224895da2,cookbooks,Books,1,2025-06-07T19:15:23
2625,342183d1-5e1e-4745-9d14-359224895da2,fiction novels,Books,2,2025-06-07T05:36:31
2626,342183d1-5e1e-4745-9d14-359224895da2,self-help books,Books,0,2025-06-06T23:08:04
2627,342183d1-5e1e-4745-9d14-359224895da2,children's books,Books,3,2025-06-07T18:42:31
2628,342183d1-5e1e-4745-9d14-359224895da2,business books,Books,3,2025-06-09T02:15:33
2629,342183d1-5e1e-4745-9d14-359224895da2,self-help books,Books,3,2025-06-07T15:06:49
2630,342183d1-5e1e-4745-9d14-359224895da2,art books,Books,1,2025-06-08T06:24:08
2631,342183d1-5e1e-4745-9d14-359224895da2,history books,Books,0,2025-06-09T17:29:13
2632,342183d1-5e1e-4745-9d14-359224895da2,fiction novels,Books,1,2025-06-07T15:45:02
2633,342183d1-5e1e-4745-9d14-359224895da2,self-help books,Books,3,2025-06-09T01:38:52
2634,342183d1-5e1e-4745-9d14-359224895da2,cookbooks,Books,2,2025-06-09T19:17:25
2635,342183d1-5e1e-4745-9d14-359224895da2,self-help books,Books,1,2025-06-08T11:08:27
2636,342183d1-5e1e-4745-9d14-359224895da2,business books,Books,2,2025-06-07T16:50:29
2637,342183d1-5e1e-4745-9d14-359224895da2,art books,Books,2,2025-06-07T03:16:28
2638,342183d1-5e1e-4745-9d14-359224895da2,fiction novels,Books,1,2025-06-06T23:50:21
2639,6aa5dadc-104c-453a-8643-5e03bafb2007,winter jacket,Clothing,2,2025-06-07T06:17:00
2640,6aa5dadc-104c-453a-8643-5e03bafb2007,home decor,Home & Kitchen,0,2025-06-08T01:25:38
2641,6aa5dadc-104c-453a-8643-5e03bafb2007,casual shoes,Clothing,0,2025-06-09T17:27:53
2642,6aa5dadc-104c-453a-8643-5e03bafb2007,women's dress,Clothing,2,2025-06-03T21:40:47
2643,6aa5dadc-104c-453a-8643-5e03bafb2007,bedding set,Home & Kitchen,1,2025-06-07T09:30:55
2644,6aa5dadc-104c-453a-8643-5e03bafb2007,men's t-shirt,Clothing,1,2025-06-05T15:45:47
2645,6aa5dadc-104c-453a-8643-5e03bafb2007,men's t-shirt,Clothing,0,2025-06-03T08:26:42
2646,6aa5dadc-104c-453a-8643-5e03bafb2007,toaster,Home & Kitchen,0,2025-06-06T19:30:12
2647,6aa5dadc-104c-453a-8643-5e03bafb2007,accessories,Clothing,3,2025-06-04T04:09:10
2648,6aa5dadc-104c-453a-8643-5e03bafb2007,sneakers,Clothing,0,2025-06-08T15:27:16
2649,6aa5dadc-104c-453a-8643-5e03bafb2007,dinnerware,Home & Kitchen,1,2025-06-04T06:00:35
2650,6aa5dadc-104c-453a-8643-5e03bafb2007,dinnerware,Home & Kitchen,2,2025-06-09T09:31:08
2651,6aa5dadc-104c-453a-8643-5e03bafb2007,casual shoes,Clothing,2,2025-06-06T01:39:47
2652,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,smartphone,Electronics,0,2025-06-08T06:21:18
2653,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,laptop,Electronics,0,2025-06-06T09:44:21
2654,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless headphones,Electronics,3,2025-06-03T14:28:24
2655,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,camera,Electronics,0,2025-06-03T20:30:32
2656,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless headphones,Electronics,0,2025-06-09T07:27:14
2657,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,1,2025-06-03T11:54:13
2658,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,bluetooth speaker,Electronics,0,2025-06-05T14:32:12
2659,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,smartphone,Electronics,2,2025-06-07T11:28:57
2660,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,bluetooth speaker,Electronics,3,2025-06-05T00:41:30
2661,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,2,2025-06-07T19:53:59
2662,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,0,2025-06-04T10:45:24
2663,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,0,2025-06-08T11:13:07
2664,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless earbuds,Electronics,2,2025-06-04T05:32:07
2665,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,camera,Electronics,0,2025-06-02T03:44:45
2666,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,camera,Electronics,1,2025-06-06T20:34:57
2667,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,laptop,Electronics,1,2025-06-04T10:12:32
2668,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless headphones,Electronics,0,2025-06-04T19:42:41
2669,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,3,2025-06-07T18:59:49
2670,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless earbuds,Electronics,3,2025-06-02T18:11:21
2671,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,gaming console,Electronics,0,2025-06-07T11:41:34
2672,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless earbuds,Electronics,0,2025-06-03T06:10:20
2673,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,smart watch,Electronics,1,2025-06-02T16:31:42
2674,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless earbuds,Electronics,3,2025-06-06T13:23:49
2675,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,camera,Electronics,1,2025-06-06T02:18:51
2676,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,smart watch,Electronics,0,2025-06-03T00:37:56
2677,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,tablet,Electronics,2,2025-06-06T01:36:31
2678,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,laptop,Electronics,1,2025-06-06T09:46:11
2679,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,smartphone,Electronics,0,2025-06-07T05:38:51
2680,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,wireless headphones,Electronics,0,2025-06-05T00:56:20
2681,5ca71c10-66d8-4f2d-b3c2-0c3b2d896164,tablet,Electronics,1,2025-06-05T13:31:10
2682,33e790f6-020c-4cbe-a252-ea7e389657fe,formal shirt,Clothing,1,2025-06-05T11:18:21
2683,33e790f6-020c-4cbe-a252-ea7e389657fe,winter jacket,Clothing,1,2025-06-06T15:31:49
2684,33e790f6-020c-4cbe-a252-ea7e389657fe,formal shirt,Clothing,2,2025-06-05T17:06:43
2685,33e790f6-020c-4cbe-a252-ea7e389657fe,laptop,Electronics,3,2025-06-05T13:38:22
2686,33e790f6-020c-4cbe-a252-ea7e389657fe,formal shirt,Clothing,0,2025-06-08T03:39:40
2687,33e790f6-020c-4cbe-a252-ea7e389657fe,wireless earbuds,Electronics,0,2025-06-02T06:14:10
2688,33e790f6-020c-4cbe-a252-ea7e389657fe,men's t-shirt,Clothing,0,2025-06-03T14:39:16
2689,33e790f6-020c-4cbe-a252-ea7e389657fe,sneakers,Clothing,0,2025-06-01T02:24:42
2690,33e790f6-020c-4cbe-a252-ea7e389657fe,history books,Books,0,2025-06-04T05:19:36
2691,33e790f6-020c-4cbe-a252-ea7e389657fe,tablet,Electronics,0,2025-06-07T02:17:19
2692,33e790f6-020c-4cbe-a252-ea7e389657fe,summer shorts,Clothing,0,2025-06-07T01:46:45
2693,33e790f6-020c-4cbe-a252-ea7e389657fe,bluetooth speaker,Electronics,0,2025-06-01T18:02:28
2694,33e790f6-020c-4cbe-a252-ea7e389657fe,business books,Books,2,2025-06-08T14:25:02
2695,33e790f6-020c-4cbe-a252-ea7e389657fe,business books,Books,0,2025-06-07T03:39:44
2696,33e790f6-020c-4cbe-a252-ea7e389657fe,formal shirt,Clothing,0,2025-06-04T02:57:28
2697,33e790f6-020c-4cbe-a252-ea7e389657fe,wireless earbuds,Electronics,0,2025-06-01T04:33:55
2698,33e790f6-020c-4cbe-a252-ea7e389657fe,science books,Books,0,2025-06-05T03:23:54
2699,33e790f6-020c-4cbe-a252-ea7e389657fe,self-help books,Books,0,2025-05-31T12:19:02
2700,33e790f6-020c-4cbe-a252-ea7e389657fe,accessories,Clothing,0,2025-06-01T12:52:53
2701,33e790f6-020c-4cbe-a252-ea7e389657fe,casual shoes,Clothing,0,2025-06-05T12:42:33
2702,33e790f6-020c-4cbe-a252-ea7e389657fe,jeans,Clothing,0,2025-06-03T20:20:58
2703,33e790f6-020c-4cbe-a252-ea7e389657fe,fiction novels,Books,0,2025-06-09T03:34:28
2704,33e790f6-020c-4cbe-a252-ea7e389657fe,wireless earbuds,Electronics,0,2025-06-03T07:49:52
2705,33e790f6-020c-4cbe-a252-ea7e389657fe,fiction novels,Books,0,2025-06-05T04:52:38
2706,33e790f6-020c-4cbe-a252-ea7e389657fe,women's dress,Clothing,3,2025-06-01T14:15:44
2707,33e790f6-020c-4cbe-a252-ea7e389657fe,laptop,Electronics,2,2025-06-08T11:57:41
2708,33e790f6-020c-4cbe-a252-ea7e389657fe,accessories,Clothing,0,2025-06-05T14:04:11
2709,33e790f6-020c-4cbe-a252-ea7e389657fe,wireless earbuds,Electronics,0,2025-06-09T04:53:10
2710,33e790f6-020c-4cbe-a252-ea7e389657fe,casual shoes,Clothing,1,2025-06-04T00:31:39
2711,33e790f6-020c-4cbe-a252-ea7e389657fe,cookbooks,Books,0,2025-06-01T06:06:56
2712,3acccdae-c254-47bb-86c4-bb11d33a2bb0,laptop,Electronics,0,2025-06-08T01:55:46
2713,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless earbuds,Electronics,0,2025-06-09T13:08:10
2714,3acccdae-c254-47bb-86c4-bb11d33a2bb0,gaming console,Electronics,2,2025-06-07T12:32:17
2715,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smartphone,Electronics,0,2025-06-06T15:53:23
2716,3acccdae-c254-47bb-86c4-bb11d33a2bb0,gaming console,Electronics,3,2025-06-06T01:08:23
2717,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless headphones,Electronics,0,2025-06-09T01:31:41
2718,3acccdae-c254-47bb-86c4-bb11d33a2bb0,laptop,Electronics,0,2025-06-08T04:22:24
2719,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless earbuds,Electronics,0,2025-06-08T13:38:54
2720,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless headphones,Electronics,2,2025-06-07T18:18:44
2721,3acccdae-c254-47bb-86c4-bb11d33a2bb0,tablet,Electronics,0,2025-06-08T11:52:41
2722,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,3,2025-06-07T00:42:15
2723,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,0,2025-06-07T03:09:24
2724,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,0,2025-06-03T22:25:36
2725,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,0,2025-06-06T02:03:30
2726,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smartphone,Electronics,0,2025-06-07T20:30:56
2727,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless earbuds,Electronics,0,2025-06-04T03:50:27
2728,3acccdae-c254-47bb-86c4-bb11d33a2bb0,tablet,Electronics,1,2025-06-06T15:06:40
2729,3acccdae-c254-47bb-86c4-bb11d33a2bb0,gaming console,Electronics,0,2025-06-05T20:17:15
2730,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smartphone,Electronics,1,2025-06-05T04:22:25
2731,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,2,2025-06-09T02:17:01
2732,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless headphones,Electronics,0,2025-06-09T01:16:16
2733,3acccdae-c254-47bb-86c4-bb11d33a2bb0,gaming console,Electronics,0,2025-06-06T09:18:20
2734,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,0,2025-06-08T02:52:24
2735,3acccdae-c254-47bb-86c4-bb11d33a2bb0,tablet,Electronics,3,2025-06-04T12:14:42
2736,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smartphone,Electronics,0,2025-06-07T17:34:10
2737,3acccdae-c254-47bb-86c4-bb11d33a2bb0,laptop,Electronics,0,2025-06-05T08:06:22
2738,3acccdae-c254-47bb-86c4-bb11d33a2bb0,bluetooth speaker,Electronics,0,2025-06-06T11:29:46
2739,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless earbuds,Electronics,1,2025-06-09T21:35:12
2740,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,2,2025-06-05T06:55:49
2741,3acccdae-c254-47bb-86c4-bb11d33a2bb0,bluetooth speaker,Electronics,0,2025-06-09T04:27:02
2742,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,0,2025-06-07T06:15:49
2743,3acccdae-c254-47bb-86c4-bb11d33a2bb0,wireless headphones,Electronics,0,2025-06-06T22:44:53
2744,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,0,2025-06-08T03:43:48
2745,3acccdae-c254-47bb-86c4-bb11d33a2bb0,tablet,Electronics,0,2025-06-06T03:27:23
2746,3acccdae-c254-47bb-86c4-bb11d33a2bb0,gaming console,Electronics,3,2025-06-09T18:44:14
2747,3acccdae-c254-47bb-86c4-bb11d33a2bb0,tablet,Electronics,0,2025-06-05T13:25:18
2748,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,0,2025-06-05T21:27:52
2749,3acccdae-c254-47bb-86c4-bb11d33a2bb0,camera,Electronics,0,2025-06-05T14:11:16
2750,3acccdae-c254-47bb-86c4-bb11d33a2bb0,smart watch,Electronics,0,2025-06-06T02:34:43
2751,f53b6a90-0748-4178-bfa1-753e360350d4,history books,Books,1,2025-06-07T15:23:59
2752,f53b6a90-0748-4178-bfa1-753e360350d4,winter jacket,Clothing,1,2025-06-08T07:55:45
2753,f53b6a90-0748-4178-bfa1-753e360350d4,fitness tracker,Sports,0,2025-06-06T07:39:15
2754,f53b6a90-0748-4178-bfa1-753e360350d4,sneakers,Clothing,1,2025-06-08T15:01:23
2755,f53b6a90-0748-4178-bfa1-753e360350d4,men's t-shirt,Clothing,0,2025-06-07T11:54:06
2756,f53b6a90-0748-4178-bfa1-753e360350d4,sports clothing,Sports,2,2025-06-08T22:52:54
2757,f53b6a90-0748-4178-bfa1-753e360350d4,casual shoes,Clothing,1,2025-06-07T00:23:08
2758,f53b6a90-0748-4178-bfa1-753e360350d4,women's dress,Clothing,0,2025-06-09T07:14:53
2759,f53b6a90-0748-4178-bfa1-753e360350d4,children's books,Books,0,2025-06-09T17:04:04
2760,f53b6a90-0748-4178-bfa1-753e360350d4,accessories,Clothing,1,2025-06-06T05:25:57
2761,f53b6a90-0748-4178-bfa1-753e360350d4,art books,Books,1,2025-06-09T13:18:33
2762,f53b6a90-0748-4178-bfa1-753e360350d4,summer shorts,Clothing,3,2025-06-06T06:54:50
2763,f53b6a90-0748-4178-bfa1-753e360350d4,gym accessories,Sports,0,2025-06-06T22:22:37
2764,343e4016-67ef-4bdf-a744-c990aa3daa29,tablet,Electronics,2,2025-06-09T06:30:57
2765,343e4016-67ef-4bdf-a744-c990aa3daa29,history books,Books,0,2025-06-09T18:02:26
2766,343e4016-67ef-4bdf-a744-c990aa3daa29,gaming console,Electronics,1,2025-06-09T10:09:13
2767,343e4016-67ef-4bdf-a744-c990aa3daa29,wireless earbuds,Electronics,1,2025-06-09T07:50:26
2768,343e4016-67ef-4bdf-a744-c990aa3daa29,smart watch,Electronics,2,2025-06-09T10:08:21
2769,343e4016-67ef-4bdf-a744-c990aa3daa29,laptop,Electronics,2,2025-06-09T08:24:24
2770,343e4016-67ef-4bdf-a744-c990aa3daa29,cookbooks,Books,0,2025-06-09T15:07:13
2771,343e4016-67ef-4bdf-a744-c990aa3daa29,casual shoes,Clothing,0,2025-06-09T03:54:17
2772,343e4016-67ef-4bdf-a744-c990aa3daa29,wireless headphones,Electronics,2,2025-06-09T16:00:34
2773,343e4016-67ef-4bdf-a744-c990aa3daa29,smartphone,Electronics,2,2025-06-09T00:20:28
2774,343e4016-67ef-4bdf-a744-c990aa3daa29,laptop,Electronics,1,2025-06-09T08:33:55
2775,343e4016-67ef-4bdf-a744-c990aa3daa29,bluetooth speaker,Electronics,2,2025-06-09T10:33:53
2776,343e4016-67ef-4bdf-a744-c990aa3daa29,men's t-shirt,Clothing,0,2025-06-09T14:06:34
2777,343e4016-67ef-4bdf-a744-c990aa3daa29,wireless headphones,Electronics,3,2025-06-09T20:19:56
2778,343e4016-67ef-4bdf-a744-c990aa3daa29,smartphone,Electronics,0,2025-06-09T13:07:46
2779,343e4016-67ef-4bdf-a744-c990aa3daa29,sneakers,Clothing,1,2025-06-09T19:44:35
2780,343e4016-67ef-4bdf-a744-c990aa3daa29,camera,Electronics,3,2025-06-09T21:42:11
2781,343e4016-67ef-4bdf-a744-c990aa3daa29,men's t-shirt,Clothing,0,2025-06-09T15:22:02
2782,343e4016-67ef-4bdf-a744-c990aa3daa29,tablet,Electronics,2,2025-06-09T20:04:30
2783,343e4016-67ef-4bdf-a744-c990aa3daa29,smart watch,Electronics,3,2025-06-09T02:36:15
2784,343e4016-67ef-4bdf-a744-c990aa3daa29,wireless earbuds,Electronics,0,2025-06-08T23:29:12
2785,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,team sports,Sports,0,2025-06-01T12:25:05
2786,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,toaster,Home & Kitchen,0,2025-06-03T08:27:24
2787,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,accessories,Clothing,0,2025-06-03T14:39:48
2788,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,fitness tracker,Sports,0,2025-06-04T10:17:43
2789,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,kitchen utensils,Home & Kitchen,0,2025-06-02T22:49:55
2790,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,blender,Home & Kitchen,0,2025-06-09T11:03:00
2791,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,yoga mat,Sports,0,2025-06-03T21:15:53
2792,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,jeans,Clothing,0,2025-06-02T08:04:04
2793,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,sports clothing,Sports,0,2025-06-02T12:42:18
2794,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,summer shorts,Clothing,0,2025-06-06T06:12:40
2795,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,team sports,Sports,0,2025-06-06T11:43:23
2796,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,fitness tracker,Sports,0,2025-06-02T17:00:36
2797,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,dinnerware,Home & Kitchen,0,2025-06-01T03:42:46
2798,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,coffee maker,Home & Kitchen,0,2025-06-08T08:51:08
2799,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,running shoes,Sports,2,2025-06-09T15:18:03
2800,82c7e8b5-b9de-446b-9427-dbd421f1f9b1,yoga mat,Sports,0,2025-06-09T18:15:12
